detected_at,event_type,note_key,magazine_key
2026-02-21T16:00:00+09:00,added,n76475952acd9,m30a248399fe0
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,mfff86677ce59
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m72d9c92bae6f
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m731502c13283
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,me4d7038e859a
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,mfc15874bf438
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m5079349a447d
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,ma7e18b024019
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m0e5fd2793b26
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,meaa2b625702c
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m84a80c1aba6c
2026-02-14T18:04:04+09:00,added,n6116501a5f9b,m744e60d49635
2026-02-12T17:02:34+09:00,added,n70b8a2102538,me4d7038e859a
2026-02-12T17:02:34+09:00,added,n70b8a2102538,mfec6571a09b2
2026-02-12T17:02:34+09:00,added,n70b8a2102538,ma61ddc6cc2d2
2026-02-12T17:02:34+09:00,added,n70b8a2102538,m1c6774ff8841
2026-02-12T17:02:34+09:00,added,n70b8a2102538,ma208f23c6338
2026-02-12T17:02:34+09:00,added,n70b8a2102538,m6d69812caeed
2026-02-08T17:07:37+09:00,added,n5c02a0271173,m7e72b0b37154
2026-02-08T17:07:37+09:00,added,n5c02a0271173,m731502c13283
2026-02-08T17:07:37+09:00,added,n5c02a0271173,mb68abd530e1f
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,md6c75237bc68
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,m986fd4cd0bca
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,md929b2a701ae
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,m99d6542e571d
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,mfff86677ce59
2026-02-05T16:00:00+09:00,added,n98ada2bb51d6,mc4554b1d10d2
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m69288bb6acdb
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mf54faaa0d497
2026-01-31T17:28:16+09:00,added,nee542cd0a178,ma44cf5d43db9
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mce6ffaa981d8
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m749fdafbcd12
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mf2c929cda2ba
2026-01-31T17:28:16+09:00,added,nee542cd0a178,me22006eb4593
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mb68abd530e1f
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m38f259c55b18
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m2a78c2a78e2b
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m3b38a12083a1
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mfec6571a09b2
2026-01-31T17:28:16+09:00,added,nee542cd0a178,mcef7fa4aacf2
2026-01-31T17:28:16+09:00,added,nee542cd0a178,m45725aa3d57e
2026-01-24T16:00:00+09:00,added,nc3f279b84194,m76687932cdf4
2026-01-24T16:00:00+09:00,added,nc3f279b84194,m7b6d2b2d4cfd
2026-01-24T16:00:00+09:00,added,nc3f279b84194,m76e76573644d
2026-01-24T16:00:00+09:00,added,nc3f279b84194,md4c6031e2b70
2026-01-24T16:00:00+09:00,added,nc3f279b84194,mc4440eafe1cf
2026-01-24T16:00:00+09:00,added,nc3f279b84194,m1d3b04eb90c2
2026-01-24T16:00:00+09:00,added,nc3f279b84194,m7704000f9a1c
2026-01-24T16:00:00+09:00,added,nc3f279b84194,me22006eb4593
2026-01-22T16:00:00+09:00,added,na0c32395e318,mad8d2935fc54
2026-01-22T16:00:00+09:00,added,na0c32395e318,mb58a18ddc736
2026-01-19T16:20:48+09:00,added,n31c14564ca10,m72d9c92bae6f
2026-01-19T16:20:48+09:00,added,n31c14564ca10,m0f373799ab5b
2026-01-19T16:20:48+09:00,added,n31c14564ca10,m76687932cdf4
2026-01-19T16:20:48+09:00,added,n31c14564ca10,m84a80c1aba6c
2026-01-19T16:20:48+09:00,added,n31c14564ca10,mfc15874bf438
2026-01-19T16:20:48+09:00,added,n31c14564ca10,m744e60d49635
2026-01-14T16:00:00+09:00,added,ne45740f2f224,m8c1d15e8e27f
2026-01-14T16:00:00+09:00,added,ne45740f2f224,m3346f9bd497f
2026-01-14T16:00:00+09:00,added,ne45740f2f224,ma48e75b20109
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m731502c13283
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m1f39075edd1c
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m7f731b8e5e75
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m078c7d95e1a1
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m5d0d827f61ad
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m1a25f8358773
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m44ee3b3480ef
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,maf1c583e5903
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,mcef7fa4aacf2
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m93d66e8d15da
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m744e60d49635
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m6d67573d7dd7
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m692c99157d2b
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m5c5502053c08
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,m5ca58e6bf38b
2026-01-08T16:00:00+09:00,added,ncf5304cb2df6,mad96a0565c7d
2025-12-31T17:46:46+09:00,added,nde4c16d8a783,mc4440eafe1cf
2025-12-27T16:00:00+09:00,added,n4758166fa37d,ma7c49d78605e
2025-12-25T16:00:00+09:00,added,n2004c8013295,m62e5748d67d0
2025-12-18T17:53:56+09:00,added,n2fca2f69231e,m5e54fbcf6675
2025-12-16T16:00:00+09:00,added,nc5b4674144ca,m69288bb6acdb
2025-12-16T16:00:00+09:00,added,nc5b4674144ca,m8746a2b850b0
2025-12-14T17:17:44+09:00,added,n8e729832f152,mf8ccbe3f99f0
2025-12-13T16:00:00+09:00,added,nb920b1da8a2d,m99d6542e571d
2025-12-07T16:00:00+09:00,added,nf076e9f9b184,m76e76573644d
2025-12-06T16:00:00+09:00,added,n7cef183fdd3c,m76e76573644d
2025-12-06T16:00:00+09:00,added,n7cef183fdd3c,mfff86677ce59
2025-12-04T16:00:00+09:00,added,nb812ce77ba89,m4b29565134c2
2025-11-30T16:00:00+09:00,added,n6462c680a4c7,m87f25c8ab4b1
2025-11-30T16:00:00+09:00,added,n6462c680a4c7,m5b27002b62d9
2025-11-24T11:00:00+09:00,added,nda04a391abc0,me8deb9ac2c16
2025-11-22T21:38:26+09:00,added,n417c6ef92200,m69288bb6acdb
2025-11-22T21:38:26+09:00,added,n417c6ef92200,m723b7a89cb2f
2025-11-22T21:38:26+09:00,added,n417c6ef92200,m30f8ad666e8a
2025-11-22T21:38:26+09:00,added,n417c6ef92200,m1c6774ff8841
2025-11-22T21:38:26+09:00,added,n417c6ef92200,mf73ff1397093
2025-11-20T16:42:12+09:00,added,n6426c7b32711,me51f7550795c
2025-11-20T16:42:12+09:00,added,n6426c7b32711,m978c688f5aed
2025-11-20T16:42:12+09:00,added,n6426c7b32711,mad96a0565c7d
2025-11-16T19:58:18+09:00,added,n86958e2ef92e,m366756297795
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,mfa9a0aeb1580
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,mb94c90299de5
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,m963121d86dd5
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,meb24222bcb90
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,mf8e7f5067187
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,m0f373799ab5b
2025-11-15T18:02:26+09:00,added,n3ed6bf92253f,mad96a0565c7d
2025-11-08T16:12:40+09:00,added,nc11b1676c48d,mb33de64ba0f8
2025-11-08T16:12:40+09:00,added,nc11b1676c48d,m5e54fbcf6675
2025-11-08T16:12:40+09:00,added,nc11b1676c48d,m3a12d4d4643c
2025-11-08T16:12:40+09:00,added,nc11b1676c48d,mad96a0565c7d
2025-11-06T16:20:48+09:00,added,n92842278b1a9,m2ac0a44e1854
2025-11-06T16:20:48+09:00,added,n92842278b1a9,m3a12d4d4643c
2025-11-06T16:20:48+09:00,added,n92842278b1a9,mad96a0565c7d
2025-11-06T16:20:48+09:00,added,n92842278b1a9,m48642bbafe7d
2025-11-04T19:18:54+09:00,added,n113367a2fcd7,mad96a0565c7d
2025-10-30T23:56:02+09:00,added,n657297d818e3,m00eaa2d49768
2025-10-30T23:56:02+09:00,added,n657297d818e3,me3590cc8b7e1
2025-10-29T21:36:30+09:00,added,n7ba2de3ee95b,m360345d20aef
2025-10-29T21:36:30+09:00,added,n7ba2de3ee95b,mc62deab58ed8
2025-10-28T19:30:00+09:00,added,n6b1b0df90f0a,m0f377adce4e7
2025-10-26T16:00:00+09:00,added,n3e7c9ce2e799,m6aeb44e0ef33
2025-10-25T16:37:13+09:00,added,n49dd03db4c9f,me51f7550795c
2025-10-25T16:37:13+09:00,added,n49dd03db4c9f,m3a12d4d4643c
2025-10-25T16:37:13+09:00,added,n49dd03db4c9f,mfff86677ce59
2025-10-23T16:32:01+09:00,added,n1a4252d95a95,m360345d20aef
2025-10-23T16:32:01+09:00,added,n1a4252d95a95,meb24222bcb90
2025-10-22T16:49:54+09:00,added,n0e178fe00c29,m05f359b3770b
2025-10-22T16:49:54+09:00,added,n0e178fe00c29,m8746a2b850b0
2025-10-21T21:39:25+09:00,added,n55465861feb0,me93c663f97e6
2025-10-21T21:39:25+09:00,added,n55465861feb0,m8746a2b850b0
2025-10-21T21:39:25+09:00,added,n55465861feb0,m48642bbafe7d
2025-10-20T21:50:28+09:00,added,n6c867bcfc580,m8746a2b850b0
2025-10-20T21:50:28+09:00,added,n6c867bcfc580,m963121d86dd5
2025-10-20T21:50:28+09:00,added,n6c867bcfc580,meb24222bcb90
2025-10-20T21:50:28+09:00,added,n6c867bcfc580,m026e000300cb
2025-10-19T15:00:00+09:00,added,n64a6d571c7a6,m360345d20aef
2025-10-19T15:00:00+09:00,added,n64a6d571c7a6,m8615f97b7237
2025-10-16T23:56:24+09:00,added,n800928444791,mb33de64ba0f8
2025-10-16T23:56:24+09:00,added,n800928444791,m69288bb6acdb
2025-10-16T23:56:24+09:00,added,n800928444791,m723b7a89cb2f
2025-10-16T23:56:24+09:00,added,n800928444791,m30f8ad666e8a
